Student_ID,Date,Subject,Topic,Study_Duration_Min,Difficulty_1_5,Study_Method,Initial_Score,Revision_Count,Days_Since_Study,Later_Score,Focus_Level_1_5,Retention_Score,Retention_Risk
S05654,2026-05-29,C,Functions,17,5,Practice,65.3,0,5,51.2,5,78.4,Medium
S03518,2026-04-22,C,Strings,53,4,Reading,54.9,1,3,48.3,3,87.9,Medium
S07681,2026-01-09,Agile,Planning,25,5,Practice,50.4,4,1,53.5,2,100.0,Low
S07834,2026-05-10,DBMS,Normalization,70,4,Flashcards,71.5,3,2,76.6,5,100.0,Low
S04665,2026-05-10,C,Functions,48,4,Mixed,82.9,0,14,71.0,5,85.7,Medium
S09721,2026-07-12,C,Pointers,28,3,Practice,69.1,0,1,67.9,5,98.3,Low
S05212,2026-01-26,Python,Variables,48,2,Mixed,69.7,3,2,76.0,3,100.0,Low
S02093,2026-05-07,C,Functions,66,4,Flashcards,68.7,1,10,57.4,4,83.5,Medium
S03158,2026-02-18,C,Structures,25,1,Practice,81.7,4,10,87.6,2,100.0,Low
S09486,2026-01-10,C,Structures,56,3,Mixed,76.5,0,10,67.3,3,88.0,Medium
S04384,2026-05-14,DBMS,SQL,72,5,Practice,58.6,0,2,48.1,3,82.0,Medium
S03695,2026-03-25,Agile,Planning,33,2,Mixed,90.7,1,3,90.1,5,99.3,Low
S07428,2026-06-28,Agile,Requirements,20,5,Practice,64.6,0,7,54.3,3,84.1,Medium
S01909,2026-05-10,Agile,Retrospective,39,3,Reading,75.3,0,10,66.9,4,88.8,Medium
S08857,2026-07-16,Deep Learning,CNN,48,2,Flashcards,91.4,0,3,84.3,4,92.2,Low
S03611,2026-03-02,DBMS,ER Model,47,5,Practice,47.8,0,21,23.3,2,48.6,High
S05552,2026-03-21,C,Arrays,17,2,Mixed,68.5,1,3,65.7,1,95.9,Low
S00210,2026-04-03,Python,Variables,20,4,Mixed,64.5,1,7,60.7,5,94.1,Low
S03991,2026-06-27,Agile,Requirements,21,5,Practice,64.6,2,10,58.9,4,91.1,Low
S06489,2026-07-09,Agile,Testing,15,5,Mixed,64.0,1,2,59.3,2,92.6,Low
S06617,2026-05-17,DBMS,Indexes,27,5,Reading,62.7,3,14,50.4,2,80.3,Medium
S02144,2026-04-05,DBMS,SQL,15,5,Mixed,39.3,3,2,40.6,2,100.0,Low
S01125,2026-06-07,C,Strings,22,4,Reading,61.4,2,1,64.2,4,100.0,Low
S07816,2026-03-22,DBMS,Indexes,74,3,Reading,71.2,1,2,67.9,3,95.3,Low
S04197,2026-05-04,IoT,Protocols,57,4,Mixed,59.2,4,10,61.0,4,100.0,Low
S09991,2026-02-04,C,Arrays,69,4,Video,73.8,0,1,67.8,3,91.9,Low
S07310,2026-01-25,Python,Dictionaries,62,5,Practice,70.5,2,3,73.0,5,100.0,Low
S04587,2026-06-23,Python,Dictionaries,34,4,Video,68.8,1,2,63.7,3,92.6,Low
S03413,2026-05-12,Python,Functions,49,5,Reading,63.8,1,7,55.4,4,86.9,Medium
S06914,2026-07-30,C,Arrays,55,4,Reading,73.4,3,10,75.3,4,100.0,Low
S09554,2026-02-05,IoT,Architecture,54,3,Practice,79.3,3,2,83.9,5,100.0,Low
S00705,2026-01-24,Deep Learning,Regularization,55,2,Practice,80.4,2,7,82.8,4,100.0,Low
S08202,2026-01-20,Python,Functions,44,2,Practice,79.8,3,2,83.9,5,100.0,Low
S08873,2026-05-23,IoT,Actuators,63,5,Mixed,69.5,1,3,64.4,4,92.7,Low
S09172,2026-01-16,Deep Learning,Neural Networks,40,3,Reading,60.5,1,1,55.6,4,91.9,Low
S01073,2026-08-09,IoT,Architecture,15,5,Practice,64.5,0,7,48.3,3,75.0,High
S04376,2026-01-29,IoT,Protocols,74,3,Reading,69.1,1,2,65.7,3,95.1,Low
S01272,2026-03-05,Deep Learning,Regularization,35,5,Practice,79.7,1,7,69.5,4,87.2,Medium
S02774,2026-06-05,Python,Lists,73,4,Mixed,73.6,0,7,56.4,3,76.6,Medium
S01052,2026-07-05,DBMS,Indexes,51,3,Flashcards,74.7,1,3,78.2,4,100.0,Low
S04766,2026-04-29,Agile,Development,52,3,Practice,78.7,2,1,81.8,3,100.0,Low
S00760,2026-04-24,IoT,MQTT,50,1,Flashcards,90.0,1,2,84.5,4,94.0,Low
S01534,2026-01-02,DBMS,Normalization,72,1,Video,75.5,1,14,64.1,3,84.9,Medium
S00005,2026-01-28,C,Functions,99,2,Reading,79.0,1,10,69.5,4,88.0,Medium
S00549,2026-08-22,Python,Loops,46,2,Flashcards,88.6,1,3,87.0,3,98.2,Low
S05970,2026-02-27,Python,Functions,47,1,Practice,94.1,1,14,77.8,2,82.6,Medium
S00789,2026-04-28,IoT,Actuators,49,1,Mixed,59.6,0,7,53.3,2,89.4,Medium
S01550,2026-02-17,IoT,Sensors,31,1,Practice,95.0,0,2,92.6,4,97.6,Low
S04066,2026-02-03,Deep Learning,CNN,45,3,Practice,91.6,2,2,95.9,2,100.0,Low
S08973,2026-06-01,IoT,Architecture,40,2,Mixed,95.9,4,10,98.6,5,100.0,Low
S00125,2026-01-28,C,Functions,83,2,Flashcards,87.6,2,7,91.3,2,100.0,Low
S09237,2026-05-21,IoT,Actuators,39,4,Practice,67.7,1,3,55.4,4,81.8,Medium
S07621,2026-02-26,IoT,Actuators,50,2,Practice,69.4,0,3,66.3,5,95.5,Low
S00176,2026-03-09,C,Arrays,53,3,Practice,77.4,0,2,75.0,2,97.0,Low
S03044,2026-05-13,Python,Loops,41,5,Video,73.2,1,7,68.8,3,94.0,Low
S03854,2026-03-02,Deep Learning,Neural Networks,52,2,Reading,87.4,1,3,89.0,4,100.0,Low
S04637,2026-01-17,DBMS,Transactions,31,4,Practice,51.0,1,1,49.2,2,96.6,Low
S04256,2026-06-25,DBMS,ER Model,35,2,Video,88.0,1,3,85.2,3,96.9,Low
S07760,2026-01-15,IoT,Actuators,35,3,Reading,67.4,1,10,56.0,3,83.0,Medium
S08908,2026-06-20,C,Structures,76,3,Practice,77.7,3,7,77.7,4,100.0,Low
S06659,2026-04-23,Deep Learning,Regularization,43,5,Practice,48.5,1,1,47.7,4,98.4,Low
S09164,2026-03-05,Agile,Retrospective,23,4,Practice,69.1,4,5,75.0,5,100.0,Low
S08097,2026-06-12,Agile,Planning,63,2,Practice,87.9,0,10,80.3,4,91.3,Low
S06448,2026-03-22,Deep Learning,CNN,56,4,Mixed,47.7,2,14,36.2,4,75.9,Medium
S00177,2026-02-14,C,Arrays,50,2,Mixed,72.4,2,5,75.3,3,100.0,Low
S05199,2026-06-06,C,Strings,20,3,Practice,75.7,2,2,75.4,4,99.6,Low
S06700,2026-07-23,Agile,Testing,90,1,Video,96.3,0,14,79.6,3,82.6,Medium
S07039,2026-06-13,Deep Learning,Neural Networks,50,4,Practice,65.6,2,1,66.1,4,100.0,Low
S03154,2026-05-05,C,Functions,62,4,Video,72.9,4,21,60.3,4,82.8,Medium
S04158,2026-01-16,DBMS,Normalization,52,2,Reading,75.7,1,7,75.9,3,100.0,Low
S05927,2026-08-26,DBMS,Transactions,59,2,Video,82.1,1,5,68.7,4,83.6,Medium
S04068,2026-01-21,Agile,Planning,21,5,Practice,60.3,0,21,32.9,3,54.5,High
S04195,2026-05-15,DBMS,ER Model,36,1,Practice,94.5,1,3,99.0,4,100.0,Low
S08792,2026-06-21,Python,Variables,76,2,Video,88.6,1,7,86.2,3,97.3,Low
S03724,2026-05-21,Agile,Planning,59,2,Flashcards,73.9,2,21,58.5,3,79.2,Medium
S08673,2026-04-02,Deep Learning,RNN,29,2,Video,68.2,0,2,62.9,4,92.4,Low
S08987,2026-04-18,DBMS,Indexes,15,4,Reading,56.2,1,5,48.2,2,85.8,Medium
S09932,2026-04-14,IoT,MQTT,49,4,Mixed,59.6,0,5,52.5,3,88.0,Medium
S04002,2026-02-20,C,Structures,46,4,Reading,50.8,1,5,39.4,3,77.5,Medium
S07339,2026-02-05,Deep Learning,Regularization,89,4,Flashcards,55.7,2,14,46.4,3,83.3,Medium
S08617,2026-07-24,Agile,Testing,34,3,Reading,79.7,1,14,73.8,5,92.7,Low
S02188,2026-07-13,IoT,Architecture,69,4,Practice,80.1,0,5,61.5,2,76.8,Medium
S01568,2026-04-01,Python,Dictionaries,20,3,Reading,58.9,2,5,66.5,2,100.0,Low
S05095,2026-08-03,Python,Loops,33,2,Reading,73.3,2,7,73.9,2,100.0,Low
S06033,2026-02-02,C,Functions,51,5,Practice,68.9,3,3,69.9,4,100.0,Low
S05308,2026-03-04,Deep Learning,Regularization,55,2,Reading,87.7,0,3,85.0,4,96.9,Low
S09879,2026-03-01,DBMS,ER Model,87,4,Mixed,74.7,0,3,71.1,4,95.2,Low
S00319,2026-07-22,DBMS,Normalization,33,5,Flashcards,58.2,3,7,59.1,5,100.0,Low
S02226,2026-06-04,DBMS,SQL,56,5,Practice,50.6,0,7,30.9,3,61.0,High
S01152,2026-04-04,IoT,Sensors,23,3,Flashcards,80.8,2,3,76.3,4,94.4,Low
S08655,2026-03-01,C,Pointers,71,3,Mixed,76.0,0,7,68.5,4,90.0,Low
S09694,2026-08-21,DBMS,ER Model,53,3,Reading,67.2,0,5,54.0,3,80.3,Medium
S04268,2026-08-18,DBMS,ER Model,77,2,Mixed,83.2,2,5,85.2,3,100.0,Low
S05047,2026-01-14,Agile,Retrospective,46,4,Reading,82.2,0,2,75.4,4,91.7,Low
S02866,2026-06-05,DBMS,Transactions,40,5,Practice,58.6,2,10,47.1,3,80.5,Medium
S00691,2026-02-26,Agile,Requirements,48,3,Video,67.9,1,1,68.4,3,100.0,Low
S00319,2026-04-06,DBMS,ER Model,44,2,Mixed,81.9,1,7,74.8,4,91.3,Low
S08852,2026-04-25,Python,Variables,56,3,Practice,81.0,2,3,83.8,4,100.0,Low
S05515,2026-04-11,DBMS,Indexes,35,1,Video,82.0,2,7,83.0,4,100.0,Low
S04679,2026-06-01,Deep Learning,RNN,53,5,Practice,73.4,0,3,59.1,3,80.5,Medium
S02336,2026-01-29,C,Pointers,28,2,Flashcards,53.7,3,14,56.0,2,100.0,Low
S08493,2026-03-02,DBMS,Transactions,81,2,Mixed,69.5,2,2,66.8,2,96.1,Low
S00118,2026-07-13,C,Functions,63,4,Practice,64.4,1,10,50.2,3,77.9,Medium
S04507,2026-06-14,C,Structures,51,3,Reading,82.3,1,7,73.7,4,89.5,Medium
S07488,2026-07-05,IoT,Architecture,73,1,Video,70.7,3,3,80.7,4,100.0,Low
S05437,2026-02-14,Agile,Testing,19,3,Mixed,71.6,1,1,72.1,5,100.0,Low
S02079,2026-08-14,C,Structures,47,5,Reading,45.7,0,1,39.6,3,86.7,Medium
S04245,2026-04-29,Deep Learning,Backpropagation,68,1,Mixed,76.1,0,2,78.8,5,100.0,Low
S02983,2026-04-28,C,Structures,24,4,Practice,64.7,0,5,53.1,3,82.1,Medium
S04676,2026-06-22,IoT,Actuators,36,2,Reading,80.5,1,14,74.3,3,92.2,Low
S09183,2026-08-07,DBMS,ER Model,36,3,Reading,71.1,0,10,63.8,3,89.7,Medium
S09470,2026-05-18,DBMS,ER Model,45,2,Video,77.2,1,7,76.6,4,99.2,Low
S09988,2026-03-28,Python,Functions,67,1,Practice,81.8,0,14,74.3,3,90.9,Low
S00974,2026-01-06,IoT,Protocols,38,2,Flashcards,72.6,2,5,74.6,2,100.0,Low
S08296,2026-03-28,Agile,Development,29,4,Flashcards,68.0,2,7,64.0,2,94.2,Low
S05238,2026-08-02,Agile,Development,35,2,Reading,89.0,1,5,81.1,3,91.2,Low
S01549,2026-02-08,IoT,Architecture,62,2,Reading,65.2,1,5,63.2,3,96.9,Low
S00221,2026-08-12,Deep Learning,Regularization,31,5,Reading,52.7,0,14,30.9,3,58.7,High
S05361,2026-06-04,IoT,Protocols,42,2,Flashcards,69.3,2,5,76.0,2,100.0,Low
S02353,2026-03-01,C,Pointers,43,3,Mixed,70.5,3,7,68.4,2,97.1,Low
S03394,2026-02-08,C,Arrays,38,1,Reading,72.6,1,10,63.3,3,87.2,Medium
S06684,2026-05-16,C,Strings,49,4,Video,75.4,3,3,78.6,4,100.0,Low
S08122,2026-05-05,Agile,Development,86,1,Mixed,97.4,1,2,99.0,5,100.0,Low
S05564,2026-05-17,IoT,Protocols,51,3,Video,60.9,1,7,49.7,1,81.6,Medium
S08971,2026-01-27,Python,Loops,69,1,Reading,82.5,1,5,81.4,3,98.7,Low
S01597,2026-01-12,Agile,Retrospective,60,3,Mixed,67.5,1,2,65.2,2,96.6,Low
S00786,2026-04-22,DBMS,Normalization,32,2,Video,67.9,2,3,71.3,4,100.0,Low
S03965,2026-01-21,Agile,Planning,30,4,Mixed,54.0,2,1,48.5,3,89.7,Medium
S06104,2026-06-27,Python,Lists,38,5,Practice,71.9,0,7,53.9,3,75.0,Medium
S09831,2026-05-11,Deep Learning,Backpropagation,24,5,Reading,45.0,1,3,38.9,3,86.3,Medium
S06604,2026-05-12,Deep Learning,CNN,54,4,Reading,75.0,1,1,68.3,5,91.0,Low
S08442,2026-07-30,Deep Learning,RNN,45,2,Reading,71.7,0,5,69.3,4,96.6,Low
S06675,2026-05-09,C,Structures,25,4,Reading,37.2,0,14,23.1,3,62.1,High
S08916,2026-02-10,IoT,Actuators,49,3,Flashcards,55.7,1,3,61.1,3,100.0,Low
S05884,2026-07-02,IoT,Architecture,40,5,Video,64.8,1,5,53.5,2,82.6,Medium
S04538,2026-07-18,Deep Learning,Neural Networks,71,4,Reading,75.2,2,7,67.7,4,90.0,Low
S00521,2026-05-26,C,Strings,63,1,Mixed,72.5,2,7,65.3,2,90.1,Low
S09689,2026-02-03,Agile,Planning,48,2,Reading,92.4,1,1,90.7,3,98.2,Low
S03930,2026-03-15,Deep Learning,Neural Networks,30,4,Mixed,56.5,1,10,45.5,4,80.5,Medium
S03443,2026-02-10,C,Structures,72,1,Mixed,89.4,0,1,80.1,3,89.5,Medium
S02394,2026-07-10,DBMS,Indexes,31,1,Practice,81.5,1,21,65.2,4,79.9,Medium
S05117,2026-02-18,Deep Learning,Backpropagation,40,5,Reading,53.5,1,7,44.9,2,83.9,Medium
S05105,2026-02-14,Deep Learning,Backpropagation,27,2,Flashcards,67.7,1,1,64.7,4,95.6,Low
S04420,2026-02-07,Deep Learning,CNN,55,3,Reading,68.6,0,3,62.2,1,90.8,Low
S01370,2026-01-28,DBMS,Indexes,47,4,Mixed,61.1,0,14,40.6,3,66.4,High
S08084,2026-02-23,IoT,MQTT,49,2,Video,81.5,2,14,72.9,3,89.5,Medium
S07097,2026-01-17,C,Arrays,26,2,Practice,72.1,2,5,77.2,2,100.0,Low
S07893,2026-04-07,IoT,Sensors,69,4,Practice,74.4,2,7,70.6,3,94.9,Low
S00172,2026-02-07,Deep Learning,Backpropagation,84,2,Practice,82.6,1,3,89.6,4,100.0,Low
S00299,2026-01-24,IoT,MQTT,43,3,Practice,89.9,1,21,81.7,3,90.9,Low
S02868,2026-04-11,C,Strings,15,5,Reading,51.8,2,21,36.0,2,69.6,High
S05469,2026-05-25,Deep Learning,Neural Networks,24,5,Video,62.2,2,1,65.3,3,100.0,Low
S09972,2026-04-01,Agile,Development,49,4,Practice,59.2,0,1,52.7,4,89.1,Medium
S00300,2026-04-10,IoT,Actuators,43,2,Practice,81.0,2,10,75.2,3,92.9,Low
S00070,2026-02-23,Agile,Development,33,4,Practice,61.7,0,7,54.6,4,88.5,Medium
S09486,2026-02-21,IoT,Actuators,20,1,Mixed,72.6,2,21,59.3,3,81.7,Medium
S00153,2026-03-18,C,Structures,55,4,Practice,67.7,0,2,56.6,1,83.6,Medium
S08877,2026-02-08,Deep Learning,Neural Networks,20,4,Mixed,65.3,2,2,67.8,3,100.0,Low
S00811,2026-07-15,IoT,MQTT,18,5,Practice,44.9,1,7,35.8,4,79.7,Medium
S08276,2026-05-28,DBMS,Indexes,58,3,Mixed,77.6,1,7,72.6,1,93.6,Low
S04544,2026-08-06,C,Arrays,43,5,Practice,70.6,0,2,61.0,5,86.4,Medium
S08562,2026-02-26,DBMS,Normalization,28,2,Video,81.4,3,3,85.9,3,100.0,Low
S01130,2026-08-09,Deep Learning,Neural Networks,15,5,Reading,52.6,2,1,56.3,5,100.0,Low
S08764,2026-02-10,Deep Learning,Regularization,55,5,Reading,54.7,4,10,51.3,2,93.7,Low
S01304,2026-01-24,C,Pointers,43,2,Reading,67.1,1,5,64.6,4,96.3,Low
S07256,2026-03-22,DBMS,Normalization,74,1,Mixed,92.2,1,3,95.5,2,100.0,Low
S08431,2026-05-23,Deep Learning,Backpropagation,60,1,Reading,70.8,1,7,65.6,4,92.7,Low
S00185,2026-03-02,Deep Learning,CNN,51,2,Mixed,79.5,3,5,88.4,4,100.0,Low
S08672,2026-08-21,C,Strings,53,5,Flashcards,79.0,3,7,77.2,4,97.7,Low
S08949,2026-06-10,IoT,MQTT,30,2,Practice,74.3,1,7,66.2,2,89.0,Medium
S06510,2026-01-15,DBMS,Normalization,37,1,Video,73.4,0,7,65.9,2,89.9,Medium
S02306,2026-04-30,DBMS,SQL,25,2,Video,60.2,3,14,56.2,5,93.3,Low
S06147,2026-07-24,Agile,Planning,66,1,Flashcards,78.5,2,3,81.8,1,100.0,Low
S00642,2026-01-03,DBMS,ER Model,31,4,Mixed,53.7,1,3,48.1,3,89.5,Medium
S05673,2026-06-26,Deep Learning,Neural Networks,71,2,Mixed,70.8,3,7,73.5,2,100.0,Low
S02028,2026-05-16,DBMS,Transactions,30,5,Mixed,54.6,2,14,45.7,5,83.7,Medium
S08298,2026-01-07,C,Pointers,45,4,Flashcards,85.8,3,10,85.2,3,99.2,Low
S09638,2026-06-05,Agile,Requirements,19,1,Mixed,79.1,1,3,80.2,3,100.0,Low
S06094,2026-03-04,IoT,Actuators,27,1,Practice,98.0,2,21,80.7,3,82.3,Medium
S08335,2026-04-17,C,Arrays,77,2,Practice,90.1,1,14,83.1,5,92.2,Low
S09276,2026-07-24,IoT,MQTT,63,1,Mixed,77.6,0,10,63.8,3,82.2,Medium
S00036,2026-03-29,IoT,Protocols,50,4,Flashcards,66.4,1,10,51.3,4,77.2,Medium
S01014,2026-02-18,Deep Learning,RNN,63,4,Mixed,78.7,3,7,79.3,5,100.0,Low
S05457,2026-07-12,Agile,Planning,44,5,Reading,71.1,1,2,67.8,1,95.4,Low
S03454,2026-03-08,Deep Learning,Regularization,64,1,Mixed,72.7,0,2,71.1,5,97.8,Low
S06032,2026-04-21,C,Functions,27,3,Video,77.8,2,10,73.7,3,94.8,Low
S00030,2026-01-20,Deep Learning,CNN,61,4,Practice,70.2,4,10,68.6,3,97.8,Low
S07800,2026-01-28,IoT,Architecture,26,4,Mixed,52.8,3,14,47.4,4,89.9,Medium
S05176,2026-01-04,DBMS,Normalization,45,4,Practice,73.8,0,3,62.8,4,85.2,Medium
S03478,2026-02-05,IoT,MQTT,42,3,Reading,56.6,3,5,59.5,3,100.0,Low
S06520,2026-05-29,IoT,MQTT,67,1,Reading,76.9,3,21,63.3,4,82.3,Medium
S05768,2026-07-10,DBMS,Indexes,42,5,Practice,56.9,1,1,56.0,4,98.5,Low
S08073,2026-07-28,Agile,Testing,40,2,Flashcards,79.3,2,3,81.2,2,100.0,Low
S04818,2026-06-11,IoT,MQTT,53,3,Reading,67.5,2,2,71.1,3,100.0,Low
S07706,2026-07-10,IoT,Sensors,56,3,Video,96.0,3,10,92.3,3,96.1,Low
S06112,2026-06-04,IoT,Actuators,44,4,Mixed,68.9,1,2,65.1,4,94.5,Low
S04079,2026-01-25,IoT,Sensors,55,4,Practice,53.1,0,3,44.5,4,83.8,Medium
S04686,2026-08-25,Deep Learning,RNN,57,2,Practice,69.9,2,7,73.3,4,100.0,Low
S09142,2026-04-04,Deep Learning,Neural Networks,28,5,Reading,58.6,0,14,44.1,4,75.3,Medium
S02123,2026-01-20,IoT,Protocols,64,5,Mixed,60.5,2,21,42.6,2,70.4,High
S05462,2026-04-12,Python,Variables,42,4,Reading,64.3,0,5,55.0,4,85.6,Medium
S08139,2026-04-28,Deep Learning,CNN,32,5,Practice,55.2,1,1,50.4,3,91.3,Low
S07478,2026-01-14,IoT,Actuators,36,1,Mixed,72.9,0,2,74.4,2,100.0,Low
S03043,2026-04-15,DBMS,Indexes,34,3,Video,56.6,0,7,47.9,4,84.6,Medium
S02969,2026-01-25,Deep Learning,RNN,56,4,Reading,67.1,0,5,61.1,3,91.1,Low
S00907,2026-08-25,DBMS,Transactions,49,2,Practice,85.1,3,2,94.7,5,100.0,Low
S05340,2026-02-12,C,Functions,38,3,Practice,86.0,1,7,76.2,4,88.5,Medium
S04541,2026-05-06,DBMS,Transactions,54,3,Video,63.2,4,3,76.1,4,100.0,Low
S02928,2026-05-01,IoT,Sensors,27,4,Practice,63.4,1,5,51.3,3,80.9,Medium
S05275,2026-06-01,Agile,Planning,29,2,Mixed,60.0,4,5,66.4,3,100.0,Low
S09906,2026-03-23,DBMS,Transactions,46,3,Video,63.5,1,2,59.7,4,94.0,Low
S06501,2026-08-19,Agile,Development,49,4,Video,54.0,1,1,48.4,1,89.7,Medium
S09171,2026-07-08,DBMS,Transactions,60,1,Reading,96.6,0,14,84.1,4,87.0,Medium
S09736,2026-01-27,Agile,Development,69,4,Video,54.1,0,21,27.0,4,49.9,High
S03547,2026-03-12,IoT,Actuators,42,5,Practice,58.5,0,3,46.2,3,79.0,Medium
S03257,2026-04-15,IoT,Architecture,44,4,Flashcards,67.5,0,7,48.5,3,72.0,High
S04467,2026-05-25,C,Strings,58,5,Practice,58.3,0,2,46.3,2,79.4,Medium
S01255,2026-01-02,IoT,MQTT,55,5,Reading,49.4,0,1,43.7,4,88.5,Medium
S00072,2026-01-08,Python,Functions,74,1,Video,73.3,0,1,70.3,3,95.9,Low
S05721,2026-02-14,Agile,Development,25,5,Mixed,57.9,1,2,49.4,3,85.2,Medium
S06627,2026-01-23,Python,Variables,53,4,Practice,66.9,2,10,60.4,3,90.3,Low
S09400,2026-06-14,Agile,Development,50,3,Practice,69.0,1,2,62.7,2,90.8,Low
S06143,2026-03-17,Python,Functions,43,1,Reading,65.0,0,14,48.3,4,74.4,High
S02974,2026-01-20,Python,Dictionaries,23,4,Mixed,52.8,2,10,46.9,2,88.8,Medium
S07269,2026-04-22,DBMS,Indexes,53,3,Video,76.6,4,3,84.2,3,100.0,Low
S02052,2026-07-23,Python,Dictionaries,71,3,Practice,74.0,0,1,64.4,3,87.1,Medium
S08715,2026-02-05,Deep Learning,Backpropagation,38,2,Practice,93.6,0,3,88.9,4,95.0,Low
S02786,2026-04-09,Python,Lists,33,5,Practice,69.5,1,3,66.6,3,95.8,Low
S05925,2026-03-04,Deep Learning,CNN,57,2,Video,70.9,2,5,72.1,4,100.0,Low
S08864,2026-02-27,Deep Learning,CNN,29,1,Practice,96.4,2,14,89.5,5,92.8,Low
S08284,2026-04-29,IoT,Protocols,15,4,Practice,64.6,2,10,56.3,2,87.2,Medium
S01390,2026-05-16,DBMS,Transactions,56,4,Reading,76.3,1,14,62.2,3,81.5,Medium
S09115,2026-05-18,IoT,Sensors,41,2,Video,76.4,0,14,61.0,4,79.8,Medium
S06725,2026-07-07,Python,Dictionaries,44,3,Mixed,67.9,0,1,67.6,4,99.6,Low
S08324,2026-07-01,DBMS,Normalization,59,3,Practice,78.7,0,10,64.8,4,82.4,Medium
S05656,2026-04-12,C,Functions,46,1,Practice,72.4,0,2,66.4,4,91.7,Low
S09958,2026-01-15,DBMS,Indexes,25,4,Practice,78.0,1,2,75.2,3,96.4,Low
S09992,2026-01-07,IoT,Sensors,25,5,Flashcards,53.5,2,14,41.5,3,77.5,Medium
S05501,2026-01-15,Deep Learning,Regularization,15,2,Reading,56.8,1,3,54.2,4,95.3,Low
S07677,2026-07-20,IoT,Sensors,78,5,Mixed,74.2,2,1,72.9,3,98.3,Low
S01704,2026-04-15,Python,Loops,44,5,Practice,57.7,0,14,39.5,3,68.4,High
S09977,2026-07-08,Deep Learning,Neural Networks,50,5,Reading,75.0,2,2,75.3,5,100.0,Low
S09886,2026-05-26,Deep Learning,RNN,47,1,Mixed,81.7,2,3,84.8,3,100.0,Low
S09473,2026-08-10,Deep Learning,RNN,52,4,Reading,66.4,2,10,57.5,5,86.7,Medium
S02905,2026-06-16,Python,Dictionaries,63,2,Mixed,64.0,0,7,54.6,1,85.3,Medium
S00588,2026-03-12,Agile,Retrospective,51,2,Mixed,73.2,1,2,68.8,3,94.0,Low
S06087,2026-08-02,IoT,Sensors,67,3,Reading,92.6,2,5,88.0,5,95.0,Low
S04516,2026-05-19,DBMS,Transactions,41,5,Video,54.0,1,5,47.2,2,87.5,Medium
S03846,2026-01-26,Deep Learning,Neural Networks,21,5,Reading,43.8,0,7,31.6,3,72.2,High
S08944,2026-03-26,Agile,Testing,33,5,Reading,42.6,1,2,41.1,4,96.6,Low
S05024,2026-01-27,Agile,Development,53,1,Flashcards,74.7,0,14,67.2,3,90.0,Medium
S01075,2026-01-18,DBMS,Transactions,40,2,Video,73.2,0,5,66.4,4,90.7,Low
S00176,2026-02-22,DBMS,ER Model,57,3,Practice,73.3,0,2,64.8,3,88.3,Medium
S08037,2026-07-25,DBMS,Indexes,70,2,Reading,68.0,2,5,66.7,3,98.0,Low
S05084,2026-01-17,C,Functions,34,5,Practice,62.5,0,14,46.5,3,74.3,High
S06444,2026-05-19,Agile,Requirements,54,4,Mixed,71.6,4,5,78.7,4,100.0,Low
S06953,2026-05-01,IoT,Sensors,39,1,Mixed,83.3,1,10,81.6,5,97.9,Low
S04031,2026-06-07,Python,Loops,34,2,Mixed,88.9,1,1,89.4,2,100.0,Low
S01886,2026-06-06,Agile,Testing,46,5,Flashcards,72.9,4,10,71.1,4,97.5,Low
S02962,2026-01-21,Deep Learning,Neural Networks,15,2,Reading,75.9,4,10,82.3,3,100.0,Low
S02020,2026-07-21,Agile,Planning,34,2,Practice,73.2,1,2,73.8,2,100.0,Low
S05782,2026-03-19,Python,Loops,63,2,Video,79.4,1,1,78.4,4,98.9,Low
S02115,2026-06-16,C,Arrays,45,3,Practice,83.9,0,21,61.2,4,73.0,High
S06673,2026-02-14,Agile,Retrospective,59,3,Flashcards,62.5,1,1,55.5,4,88.8,Medium
S04666,2026-06-03,Deep Learning,Neural Networks,54,5,Flashcards,66.2,1,1,57.0,2,86.2,Medium
S05812,2026-03-16,Python,Dictionaries,37,5,Practice,64.1,1,10,48.8,3,76.2,Medium
S02928,2026-04-03,C,Structures,69,2,Practice,87.7,2,1,90.1,5,100.0,Low
S02904,2026-03-13,Deep Learning,CNN,46,2,Reading,70.5,3,14,62.9,3,89.1,Medium
S01127,2026-02-12,Agile,Testing,56,1,Practice,86.1,3,10,92.1,3,100.0,Low
S01226,2026-04-21,Python,Dictionaries,40,1,Practice,60.7,1,5,65.1,3,100.0,Low
S01926,2026-07-16,IoT,Architecture,59,1,Mixed,98.0,1,7,94.7,4,96.7,Low
S09516,2026-07-10,Agile,Testing,49,2,Mixed,70.1,3,10,68.8,4,98.1,Low
S02192,2026-07-09,Python,Functions,54,2,Reading,71.9,1,1,63.5,3,88.3,Medium
S07188,2026-06-21,Agile,Retrospective,32,1,Practice,82.4,1,1,83.5,2,100.0,Low
S00536,2026-03-08,DBMS,SQL,64,2,Mixed,98.0,2,7,97.4,5,99.4,Low
S06665,2026-04-20,Deep Learning,Backpropagation,44,1,Flashcards,86.5,1,1,92.8,3,100.0,Low
S09880,2026-02-01,IoT,Sensors,55,2,Practice,74.4,0,10,62.7,3,84.3,Medium
S07674,2026-05-16,Python,Loops,39,5,Practice,63.5,0,5,52.1,3,82.0,Medium
S09999,2026-05-01,IoT,MQTT,47,3,Reading,72.7,3,14,68.5,3,94.2,Low
S08796,2026-06-05,C,Structures,17,1,Practice,93.1,4,2,99.0,4,100.0,Low
